artist_familiarity;artist_hotttnesss;artist_id;idx_artist_mbtags;artist_name;loudness;song_id;tempo;song_hotttnesss;time_signature;title;key
b'0.8525694979067848';b'0.7014047658042529';b'ARNAIMI1187FB5733C';b'0';b'Rick Ross / Carol City Cartel';b'-6.404';b'SOPBMDJ12A67AD8666';b'95.585';b'nan';b'4';"b""It Ain't A Problem""";b'6'
b'0.6919564731425232';b'0.4603895823113582';b'ARN2C4X1187B9B363C';b'0';b'Jack Off Jill';b'-11.877';b'SOGMCVY12A8C13584C';b'156.804';b'0.5024496241245333';b'4';b'Yellow Brick Road';b'6'
b'0.455087591330881';b'0.36016349140867365';b'AR3UYDN1187B99DCA3';b'0';b'Palito Ortega';b'-9.182';b'SOEMMUW12A58A77F60';b'103.755';b'0.37188084949133177';b'1';b'Te Fuiste En Abril';b'9'
b'0.3208553831968501';b'0.2912710299960676';b'ARN8NCB1187FB49652';b'0';b'Lionel Rogg';b'-16.536';b'SOFNUGC12A6BD530ED';b'106.479';b'nan';b'1';b'Concerto in C major_ BWV 594 (after Vivaldi Op.7 No.5) (2007 Digital Remaster): I. 1st Movement';b'0'
b'0.6195309911238334';b'0.3543696158071208';b'ARVUQIC1187B9A7C66';b'0';b'Hevia';b'-4.936';b'SONTEEZ12A8C13EC73';b'93.037';b'0.3864772912554594';b'4';b'Albo';b'8'
b'0.5140128329297142';b'0.3328377247782258';b'ARD6S3O1187FB3F1F0';b'0';b'Special Duties';b'-7.89';b'SOCJPYJ12AB0188BCC';b'135.386';b'0.0';b'1';b'I Am The Curse (Duties Demo)';b'11'
b'0.3034951728379368';b'0.30267904708052396';b'ARBQ69D1187FB4D62D';b'0';b'Clarence Profit';b'-24.399';b'SOWFODK12A6D4FD35E';b'161.387';b'nan';b'7';b'Tropical Nights';b'8'
b'0.2976894263345359';b'0.326179708981642';b'ARWFMDC122988EFD33';b'0';b'African Rhythm Messengers';b'-10.703';b'SOZRJUQ12A81C1F779';b'115.196';b'nan';b'4';b'baby Wayo';b'0'
b'0.7007166325216353';b'0.3706798339873494';b'ARYLSGC11F43A69EF6';b'0';b'Los Amigos Invisibles';b'-9.514';b'SOHHLEA12AB017BD6E';b'200.039';b'0.4634896622372766';b'3';b'San Agustin';b'10'
b'0.8260754666985954';b'0.5996026426495992';b'ARLSF8H1187B9A76B0';b'0';b'Dimmu Borgir';b'-3.086';b'SOKYOBT12A6D4FBBB0';b'83.108';b'nan';b'5';b'Puritania';b'2'
b'0.5493956187351183';b'0.3794085347618864';b'ARFEV5S1187B99F2EA';b'0';b'Aeoliah';b'-36.037';b'SOBKJPO12AC3DFA006';b'130.77';b'0.3347065490692206';b'1';b'We Are One Light';b'0'
b'0.5856831498303938';b'0.3604457658067229';b'AR78ZID1187B9B31ED';b'0';b'Mikey Dread';b'-9.351';b'SOIHEVW12A8C13D051';b'175.628';b'0.3775316449767025';b'1';b'Pound a Weed';b'7'
b'0.5718337959362857';b'0.4149852824388868';b'AR508LN1187B996F4E';b'0';b'Lole y Manuel';b'-10.905';b'SOHHZTL12A8C1363B4';b'148.105';b'nan';b'4';b'Tango de la Flor (Album Version)';b'6'
b'0.5999351719472565';b'0.356795543166664';b'ARAG1DX1187B98BB10';b'0';b'Ben Sidran';b'-12.547';b'SOMASOQ12AB018ACC8';b'85.952';b'0.0';b'4';"b""Everybody's boppin'""";b'10'
b'0.4779630135082117';b'0.4270153429835595';b'ARLPXQE1187B99066C';b'0';b'Bonita & Jerry Cormier';b'-9.737';b'SOCHEWB12AC4685ED1';b'120.002';b'nan';b'4';b'Sans ton amour';b'0'
b'0.8077799277958447';b'0.4868254134991674';b'ARR6MOS1187B994C51';b'0';b'Mando Diao';b'-4.118';b'SOCVJVC12A67FFB40C';b'87.785';b'0.555574792226142';b'3';b'Popovic';b'4'
b'0.36768074515126326';b'0.0';b'ARJQ5JM1187FB486C7';b'0';b'James Blackwood with The Light Crust Doughboys';b'-10.654';b'SOHWHDA12AC3DF5493';b'116.521';b'0.0';b'1';b'This World Is Not My Home';b'7'
b'0.5039123733252647';b'0.3311935373688433';b'ARDUWD61187FB58F58';b'0';b'Alphonse Mouzon';b'-8.127';b'SOUBKZQ12AB0188926';b'96.931';b'0.319565986882865';b'1';b'The Ram And The Scorpio';b'7'
b'0.6229404275724348';b'0.3709629581106015';b'ARB4ROA1187B9ACAEC';b'0';b'Junior Reid';b'-8.28';b'SOQTEHM12A8C1388E6';b'158.242';b'0.2748995150433355';b'4';"b'Boom-Shack-A-Lack (12"" Mmix / Bonus Tra)'";b'6'
b'0.5789986791856311';b'0.390828595508114';b'ARIK8T31187B9A4D4F';b'0';b'Louis Prima And Keely Smith';b'-12.675';b'SOIDUUW12A8C13DF25';b'108.498';b'0.5654510121736983';b'3';"b""I've Got You Under My Skin""";b'10'
b'0.8048388888270448';b'0.45784115609436704';b'AR0CANF1187B9AF35F';b'0';b'Dilated Peoples Featuring Capleton';b'-4.08';b'SOLXXRJ12A6D4F7260';b'158.327';b'0.5400092769273654';b'4';b'Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton)';b'2'
b'0.4775287630001859';b'0.3048805757369047';b'AREHCPX1187FB3C859';b'0';b'Walter Ego';b'-10.44';b'SOMNYPH12AB017F456';b'124.136';b'0.5285344520244036';b'1';b'Purple Pygmies';b'10'
b'0.3632371224762683';b'0.2150146498545948';b'AR7BPLI1187FB4A306';b'0';b'Anthony Blea Y Su Charanga';b'-5.434';b'SODEFJQ12AB0185C52';b'200.826';b'nan';b'4';b'Tumba Randy';b'11'
b'0.26821000464815703';b'0.36650217418645376';b'ARMTTWG11F4C83E6AE';b'0';b'Mohammad Nouri';b'-15.689';b'SOOGZTT12AB018A256';b'168.527';b'nan';b'4';b'Nastaran';b'4'
b'0.6251576540575006';b'0.3597572438501757';b'AREHMUC1187B98B91B';b'0';b'Java';b'-6.371';b'SOJSKKY12A8C134B10';b'89.689';b'0.5069050641974842';b'4';b'Cendrier';b'7'
b'0.47423982112496826';b'0.3176268569189271';b'ARQ94H11187FB533BD';b'0';b'Tayfun';b'-12.078';b'SOBUVHE12A8C1408D0';b'84.619';b'nan';b'3';b'G\xc3\xb6zlerinde H\xc3\xbcz\xc3\xbcn';b'3'
b'0.5743837440339365';b'0.3729595817925329';b'ARLSGOL1187FB51164';b'0';"b""CMW - Compton's Most Wanted""";b'-11.36';b'SOASQPW12AB01888D6';b'93.951';b'nan';b'4';b'This Is A Gang';b'8'
b'0.5772760891324358';b'0.37693998444161575';b'AREJ5K11187B993F5F';b'0';b'R. Carlos Nakai';b'-26.675';b'SOWIBYR12AB017EB19';b'102.02';b'0.23644414956325258';b'3';b'Voyagers - Improvisation 12';b'7'
b'0.4371937769385019';b'0.3161559873970384';b'AROBQ0B1187FB404F6';b'0';b'Walter Jackson';b'-9.903';b'SOYWKEZ12AB0185F3B';b'158.857';b'nan';b'4';b'It\x19s Cool';b'0'
b'0.6128586541080373';b'0.36034468591382346';b'ARK7ZPW1187B99C170';b'0';b'Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini';b'-20.02';b'SOAWJZF12A6D4F7DE1';b'96.775';b'nan';b'5';b'La Traviata - highlights (1990 Digital Remaster): Ah_ non pi\xc3\xb9 (Alfredo/Violetta)';b'11'
b'0.37815044582168983';b'0.3128629074131546';b'ARKFSDP119B8668F25';b'0';b'Elizete Cardoso';b'-14.645';b'SOYFAOH12AB017D723';b'52.054';b'nan';b'4';b'Chega De Sausade';b'2'
b'0.656728903247611';b'0.4685114664763634';b'ARA7YDA1187B9A5776';b'0';b'Patsy Cline';b'-12.495';b'SOFODDW12AB0182616';b'93.618';b'nan';b'4';b'Stop The World And Let Me Off';b'9'
b'0.47921800091105654';b'0.33285651445677245';b'AR1IY3B1187B98B384';b'0';b'Joanna Connor';b'-13.202';b'SOSRWME12A6D4FB7DE';b'106.719';b'0.26586104921065007';b'3';b'Playing In The Dirt';b'7'
b'0.6313365042114676';b'0.440056503416159';b'AR4W2E01187FB416AC';b'0';b'Saga';b'-20.491';b'SOHYCFT12AB0189B7F';b'74.811';b'0.0';b'1';b'Thank You';b'2'
b'0.5138327810323408';b'0.3872251762773809';b'ARFRKCM1187B99A041';b'0';b'Jamie Richards';b'-7.625';b'SOAMOSF12A8C13DCBC';b'117.993';b'0.4137398358601097';b'4';b'Any Way You Want Me To';b'2'
b'0.8220349621993864';b'0.4770197895144525';b'AR0B3RS1187FB48F5D';b'0';b'Why?';b'-11.905';b'SOREBOF12A8C13E102';b'119.864';b'nan';b'4';"b""You'll Know Where Your Plane Is... (Part 4)""";b'8'
b'0.4228875566904192';b'0.29624881058023994';b'AR9E43L1187FB566FA';b'0';b'Steve Chou';b'-6.793';b'SONLMRH12AAF3B282D';b'96.004';b'nan';b'4';b'Pi Jiu Pao Pao (Beer Bubbles)';b'2'
b'0.6850804894726431';b'0.46070367444999755';b'ARGS67J1187FB3FC1A';b'0';b'Righteous Brothers';b'-11.47';b'SOBATVY12A8C134A4C';b'135.599';b'nan';b'1';b'Little Latin Lupe Lu';b'10'
b'0.9089842956402567';b'0.562506672288816';b'ARBNXYA1187FB51C50';b'0';b'Daddy Yankee';b'-7.421';b'SONRULN12A8C1404A0';b'97.982';b'0.3016817567316363';b'4';b'Baila Girl_ Todo Hombre Llorando Por Ti';b'1'
b'0.5146242649672889';b'0.36951156516797784';b'ARHQYFB1187FB4AECF';b'0';b'The Cortinas';b'-9.181';b'SOQFMFP12AB0188BFD';b'202.179';b'nan';b'3';b'Youth Club Dance (Demo)';b'9'
b'0.7728719945919372';b'0.4737005012967777';b'ARMPRI31187FB4F7D9';b'0';b'Vangelis';b'-20.42';b'SODLTPJ12A67ADB230';b'62.216';b'0.42744657148843085';b'1';b'El Greco: Movement III';b'7'
b'0.47738713372834984';b'0.3636108646465248';b'AR5R7791187FB3A8C3';b'0';"b""Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine""";b'-22.785';b'SONPHXB12A6D4FA61B';b'130.319';b'nan';b'3';b'Caro! (Colline/Rodolfo/Schaunard/Children/Townspeople/Musetta) (1998 Digital Remaster)';b'5'
b'0.41578460769961484';b'0.30790209386949613';b'ARDQO721187FB3C6D9';b'0';b'Rodney O & Joe Cooley';b'-14.6';b'SOBKWON12A58291C7D';b'119.074';b'nan';b'4';b'Party';b'6'
b'0.5889385097500909';b'0.3779615323167277';b'AR1XE381187FB4C685';b'0';b'Kane';b'-5.538';b'SOGCGAW12A8C13BF27';b'134.115';b'nan';b'4';b'Rain Down On Me';b'5'
b'0.021492905415210338';b'0.0';b'ARGSAFR1269FB35070';b'0';b'Blingtones';b'-6.615';b'SOVJWQQ12AC468CF19';b'83.226';b'nan';b'1';b'Stinky Breath';b'1'
b'0.40272116422995424';b'0.23955970969682597';b'ARCBDKH11F4C8477E9';b'0';b'Erik Tronic';b'-7.352';b'SODBRHC12A8C141562';b'129.977';b'nan';b'4';b'Kyotronics';b'9'
b'0.6168965906885817';b'0.4165039463700261';b'ARKETDZ1187B9B2566';b'0';b'Marlene Dietrich';b'-22.166';b'SOBOUQL12AB0181364';b'82.286';b'nan';b'1';b'When Love Dies';b'10'
b'0.5221971752411875';b'0.39137058721808954';b'ARDR4AC1187FB371A1';b'0';b'Montserrat Caball\xc3\xa9';b'-15.585';b'SOFWNNU12A8C13BCB3';b'71.285';b'nan';b'3';b'The Phantom Of The Opera/Wishing You Were Somehow Here Again';b'10'
b'0.7292122740965461';b'0.48133930857423185';b'ARVUN5F1187FB4CCC7';b'0';b'Beenie Man';b'-6.109';b'SOJGADT12A81C22EAB';b'98.028';b'0.21508031850922793';b'4';b'Politrix';b'8'
b'0.48592128572111515';b'0.3531562974667231';b'ARXJSHW1187B9A2A52';b'0';b'Nestor Torres';b'-9.94';b'SOYBZCP12AB018042D';b'93.975';b'0.5033812362063191';b'4';b'Peace With Myself';b'10'
b'0.3773664360608763';b'0.0';b'ARKIQSL1241B9C90C8';b'0';b'Fred Merpol';b'-12.209';b'SOKSIJS12AC468CB3B';b'156.371';b'nan';b'1';"b""Y'a d'l'abus""";b'1'
b'0.7425481346377897';b'0.625428356113374';b'ARO4WQR1187B9B9825';b'0';b'Kenny Rogers';b'-12.965';b'SOGHNAC12CF5663C17';b'154.783';b'nan';b'1';b'Where Does Rosie Go?';b'5'
b'0.4800621144555108';b'0.3302126989009335';b'ARYKXSD1187B9A4DAD';b'0';b'Hecklah & Coch';b'-4.006';b'SOABUIH12A6D4F8DB3';b'91.767';b'nan';b'3';b'Ihr hated nur (P-Dog Remix)';b'8'
b'0.3565001096495643';b'0.29014018767480004';b'ARD4NPT1187FB36EE9';b'0';b'Roberto Perera';b'-10.925';b'SOCWFBD12AB018BB72';b'129.988';b'0.0';b'4';b'A Puro Dolor';b'7'
b'0.058400937234881795';b'0.0';b'AR1XR3N1187FB372C5';b'0';b'Koordinate Of Wonders';b'-9.325';b'SOZSFWO12A58A79215';b'158.913';b'nan';b'4';b'Castle of K\x19oF\x19W';b'0'
b'0.5317578163092833';b'0.33593311602215925';b'AR36F9J1187FB406F1';b'0';b'Bombay Rockers';b'-4.336';b'SOUAMVI12A58A7A7D7';b'109.984';b'0.37952332442218817';b'4';b'Rock Tha Party';b'8'
b'0.6519521387156756';b'0.4496939977678286';b'AR040M31187B98CA41';b'0';b'The Bug Featuring Spaceape';b'-7.843';b'SOAEEXM12A8C13D6E3';b'96.02';b'0.5867769318443097';b'5';b'Fuckaz';b'2'
b'0.5400377489797789';b'0.36005330653898404';b'AR1N6N61187FB4E25E';b'0';b'Mongo Santamaria';b'-9.396';b'SOBAJTX12A8C13175F';b'129.871';b'0.0';b'3';b'Soca Mi Nice';b'0'
b'0.6144315795665057';b'0.3832114222159265';b'ARZCHLM1187FB495C3';b'0';b'Ray Barretto';b'-9.086';b'SOZNQQQ12AF72ABF9F';b'129.151';b'nan';b'1';"b""Vine Pa'echar Candela""";b'2'
b'0.6139696224511576';b'0.44509479928198414';b'ARM1UIH1187B9A5DE8';b'0';b'Marco Polo';b'-9.689';b'SOUOIBI12AC3DFB10A';b'126.927';b'nan';b'4';b'Shitzzo';b'6'
b'0.5470791110686489';b'0.4154933495370673';b'AR07CRG1187FB594FA';b'0';b'Seventh Star';b'-4.684';b'SOMNBNO12A8C1430D2';b'114.594';b'0.38393468427870303';b'4';b'I Versus I';b'7'
b'0.4531710070713659';b'0.3008559001020913';b'ARHSAFX1187B98E89A';b'0';b'Brian Keane';b'-18.812';b'SOEMTZO12A8151DD78';b'100.16';b'0.0';b'4';b'Dark Flashes';b'0'
b'0.8992795990782162';b'0.5794419378857449';b'AR1RMYB1187FB5A59E';b'0';b'Incubus';b'-5.606';b'SORABBL12A58A7C15E';b'88.753';b'nan';b'4';b'A Crow Left Of The Murder';b'6'
b'0.4031036593819146';b'0.31648617300595966';b'ARQDONM1187B9BA1AD';b'0';b'Little Junior Parker';b'-6.506';b'SOMQNVZ12AC468A9AD';b'80.498';b'nan';b'4';b'Please Baby Blues';b'7'
b'0.47192905169145855';b'0.29051322662425094';b'ARAPLFD1187B98DABD';b'0';b'Robin Fox';b'-7.785';b'SOPMIMB12A8C13C87E';b'140.021';b'0.20655078956115766';b'3';b'Wonderland';b'7'
b'0.6911243799266802';b'0.5011355529523737';b'ARPTZO31187B9AB533';b'0';b'Dishwalla';b'-6.676';b'SOKBEGN12A8C142678';b'183.662';b'0.6823536176155617';b'3';b'Moisture';b'11'
b'0.5584812529779845';b'0.37632596022927123';b'ARC1CJB1187B99FCA4';b'0';b'Laurie Berkner';b'-16.895';b'SOKJDLN12AB01826D9';b'82.585';b'0.4733465411087876';b'4';b'Ice Cream Cone';b'0'
b'0.36347553470080324';b'0.0';b'ARBY23A1187B9A82E4';b'0';b'Naseebo Lal';b'-12.197';b'SOLYPRP12AB017D90F';b'168.039';b'nan';b'4';b'Ek Pardesi Di\xc2\xa0';b'10'
b'0.3797345117455375';b'0.313866099580293';b'ARY1P2B1187B9B78F5';b'0';b'Mariano Yanani';b'-13.943';b'SOAFNMG12A8C136D00';b'96.962';b'0.27074649435019904';b'4';"b""I Still Haven't Found What I'm Looking For""";b'1'
b'0.7292122740965461';b'0.48133930857423185';b'ARVUN5F1187FB4CCC7';b'0';b'Beenie Man';b'-3.669';b'SOHGXBL12AB0183D01';b'69.594';b'0.21508031850922793';b'3';b'Stack and Pile';b'1'
b'0.5256775661695193';b'0.3776851924930251';b'ARCSZCY1187B991BA7';b'0';b'Cybertribe';b'-12.068';b'SOOMYIJ12A8C133601';b'160.011';b'0.46142909133561455';b'4';b'Cry Of The Earth';b'1'
b'0.6303823341467806';b'0.4542311565706205';b'AR7G5I41187FB4CE6C';b'0';b'Adam Ant';b'-3.402';b'SONCWFW12A8AE4702B';b'95.7';b'nan';b'4';b'Goody Two Shoes';b'9'
b'0.6415251361910892';b'0.38718194162247555';b'ARA0YAE1187B9B1D16';b'0';b'John Brown';b'-3.682';b'SOXNPFT12AB01859DA';b'108.176';b'0.0';b'4';"b""She's On That Revivalism""";b'6'
b'0.6821012817114168';b'0.42410827741635393';b'ARPATQ21187B9ACAFC';b'0';b'Happy Mondays';b'-13.229';b'SOYFDYC12A6D4F921D';b'129.282';b'0.5040343408054411';b'1';b'Olive Oil';b'11'
b'0.6364236449500698';b'0.4479354804795022';b'ARD842G1187B997376';b'0';b'Blue Rodeo';b'-8.249';b'SOLWZMY12AB0182AAD';b'99.644';b'nan';b'1';b'Million Miles';b'7'
b'0.4807083177998604';b'0.3960709046793313';b'ARHDLVJ11F4C84797A';b'0';b'Hadag Nahash';b'-3.956';b'SOHNBQM12A8C13FC8E';b'187.893';b'nan';b'1';"b""Aff E'chad (Nobody) (Live)""";b'8'
b'0.3825466666239224';b'0.33513806449963085';b'ARKYI5T1187B99334F';b'0';b'Janet Paschal';b'-7.104';b'SOEVMQS12A6D4F9A77';b'105.994';b'nan';b'4';"b""He'll Deliver Me""";b'1'
b'0.6490860129137354';b'0.49278116797903826';b'ARODFDS1187FB57348';b'0';b'Sergio Mendes';b'-13.205';b'SOHUMGO12A58A7C8F5';b'130.892';b'0.33023468276864437';b'4';"b""Don't Go Breaking My Heart (LP Version)""";b'4'
b'0.9089842956402567';b'0.562506672288816';b'ARBNXYA1187FB51C50';b'0';b'Daddy Yankee';b'-4.335';b'SOKTJKI12A8C143254';b'195.985';b'0.7748162441456328';b'4';b'Llamado De Emergencia';b'4'
b'0.84775465607329';b'0.49420685530211234';b'ARJBWQI1187B9B17D1';b'0';b'Trivium';b'-3.18';b'SOVLVKM12AF72A05AC';b'141.813';b'nan';b'4';b'Into The Mouth Of Hell We March [Explicit]';b'4'
b'0.83088464214821';b'0.7761677423241047';b'AR633SY1187B9AC3B9';b'0';b'Weezer';b'-10.571';b'SOIOAIN12A58A7A9A5';b'122.852';b'0.7562673903660091';b'4';"b""I Don't Want To Let You Go""";b'8'
b'0.6048259917568132';b'0.4281622235661462';b'ARTE2FL1187FB51337';b'0';b'Lords Of The Underground';b'-8.611';b'SOTLZBK12A6D4F7E63';b'99.058';b'0.2874184848403513';b'4';b'Check It (Explicit)';b'11'
b'0.44585867085349606';b'0.3120444556762467';b'AR3AIEI1187B992D8D';b'0';b'Marilyn Horne';b'-23.045';b'SONGUIH12A6D4F9274';b'95.469';b'nan';b'4';"b'Agrippina : Act 3 ""Bel piacere \xc3\xa8 godere fido amor!"" [Poppea]'";b'5'
b'0.5103948065682661';b'0.30243356515528713';b'AREZBYP122C86758CC';b'0';b'Rusted Shut';b'-10.374';b'SOOXMZO12A58A7D62F';b'102.072';b'0.2707759989463275';b'7';b'Borin Fuckin Town';b'8'
b'0.8379479091893888';b'0.7876793544779094';b'ARZENOX1187B98A645';b'0';b'John Mayer';b'-7.04';b'SOECLAD12AAF3B120A';b'126.711';b'0.7691321768868855';b'3';"b""St. Patrick's Day""";b'9'
b'0.7262980274461062';b'0.5554145758164936';b'AR7Y6JX1187FB4D9B3';b'0';b'Bad Brains';b'-9.233';b'SOPNTAR12A6D4F7B7D';b'127.157';b'nan';b'4';b'At The Movies (1991 Digital Remaster)';b'5'
b'0.5285279585818009';b'0.33567760937721514';b'AR1DC0611A348EFB30';b'0';b'Statues';b'-8.475';b'SOORKFA12AB01838BF';b'155.958';b'0.0';b'4';b'Telecommunication';b'11'
b'0.4644812815410222';b'0.0';b'ARDDHGI126E2B3AA76';b'0';b'Pascal Sangla';b'-10.621';b'SOGRYWN12AB018C335';b'89.977';b'nan';b'4';b'Assis par terre';b'4'
b'0.43072186593794265';b'0.0';b'ARFK45R1187B989AA7';b'0';b'Ghorwane';b'-6.479';b'SOASPIG12A6D4F7422';b'187.46';b'0.0';b'3';b'Nudez';b'2'
b'0.548585130198109';b'0.3835242473277272';b'AR2J2WF1187FB46271';b'0';b'Francis Dunnery';b'-8.023';b'SOOETML12A6D4F7704';b'101.526';b'0.23384700507344855';b'3';b'The Possibilities of Loving You';b'9'
b'0.6954216446964558';b'0.45553772197617337';b'AR3Q86S1187B9ADDCF';b'0';b'Deep Forest';b'-9.894';b'SOAPTVO12A8C133113';b'87.001';b'nan';b'4';b'Green And Blue';b'11'
b'0.551502069088444';b'0.3517177511209014';b'ARB1KC91187FB38B13';b'0';b'Carl Smith';b'-10.208';b'SOEBJPB12AB0188164';b'110.076';b'nan';b'4';b'Hey Joe';b'2'
b'0.4986768303970954';b'0.35416895482890376';b'AR0QS8F1187B9ADC96';b'0';b'Sandy Lam';b'-6.179';b'SOEPVDO12A8AE48BF4';b'109.748';b'nan';b'4';b'Ai Ji Mei Gui 1000 Da';b'6'
b'0.5524167322191708';b'0.4813690532756141';b'ARJUNZD1187B9A5DAE';b'0';b'Herb Alpert And The Tijuana Brass';b'-13.414';b'SOMILKP12A8C1443E9';b'124.893';b'0.0';b'4';b'Lazy Day';b'5'
b'0.256241161288757';b'0.0';b'ARBEZ581187B9A4B4B';b'0';b'Jay Randall';b'-19.547';b'SOCFAPK12AB018A10D';b'65.64';b'0.2105885442241946';b'4';b'Mathilda';b'9'
b'0.6051163549180901';b'0.34752282682496044';b'AR0CZWN1187B9A47E2';b'0';b'Obie Bermudez';b'-4.561';b'SOHHASC12A8C139D11';b'177.255';b'nan';b'4';b'Antes (Salsa Version)';b'8'
b'0.6874783184494465';b'0.5162343840837891';b'ARGEZ5E1187FB56F38';b'0';b'Audio Adrenaline';b'-9.024';b'SOJJVKE12A8C139252';b'101.241';b'0.0';b'5';b'My God  (Audio Adrenaline Album Version)';b'9'
b'0.7094726204605795';b'0.45199859406932164';b'AR57Z841187B9B7D7D';b'0';b'Gregory Isaacs';b'-11.999';b'SOEYLSW12A8C131366';b'138.039';b'0.39200877147130697';b'4';b'Down the Line';b'9'
b'0.6821012817114168';b'0.42410827741635393';b'ARPATQ21187B9ACAFC';b'0';b'Happy Mondays';b'-7.667';b'SOCVXPM12AB0184AC4';b'196.096';b'0.3277366831778408';b'4';b'Hallelujah [Club Mix - Remastered version]';b'8'
b'0.4779630135082117';b'0.4270153429835595';b'ARLPXQE1187B99066C';b'0';b'Bonita & Jerry Cormier';b'-11.318';b'SOYDJRJ12AC4685EDB';b'124.193';b'nan';b'4';"b""La maison ou j'ai grandi""";b'7'
b'0.4857929193413322';b'0.33287056693742817';b'ARFZNR41187B990AF7';b'0';b'Sunnyland Slim';b'-13.178';b'SOHDSGQ12A8C141B05';b'82.654';b'0.0';b'5';b'Tired Of You Clowning';b'0'
b'0.5765230991158408';b'0.3236373356428713';b'ARPHDQC11EBCD7802B';b'0';b'Sara Melson';b'-4.638';b'SOHMJUP12AC4687BA0';b'167.905';b'nan';b'4';b'Anywhere Anytime';b'5'
b'0.3601872937264462';b'0.24306454234167216';b'AR41B9G1187B990D63';b'0';b'Sam Fan Thomas';b'-13.856';b'SOLTWNN12A8C13FE24';b'125.241';b'nan';b'4';b'African Typic Collection';b'2'
b'0.06719852768364348';b'0.3977756543226217';b'AR14CJ91187FB3A994';b'0';b'Eddy Arnold';b'-15.159';b'SODHAHY12A58A8024A';b'100.932';b'nan';b'5';b'I\xc2\xb4m Throwing Rice';b'5'
b'0.6000915236898566';b'0.4758343021492136';b'ARWJAQ81187FB46F73';b'0';b'Negura Bunget';b'-5.283';b'SOZLDWX12AB0181A32';b'91.144';b'nan';b'7';b'Plecaciunea mortii';b'9'
b'0.6680556868584198';b'0.4641524390532526';b'ART8F8O1187B9A538D';b'0';b'Herbert  von Karajan';b'-20.731';b'SOJBWKS12A8C135255';b'75.377';b'nan';b'7';b'Oedipus Rex_ Atto Primo: Liberi_ Vos Liberabo (Oedipus) (Stravinsky)';b'5'
b'0.6180027149087712';b'0.3494763271978497';b'ARU9KWP1187B98B2A7';b'0';b'Busdriver';b'-4.293';b'SODPYOG12A8C136332';b'136.116';b'0.0';b'4';b'Ellen Disingenuous';b'7'
b'0.5824605669027118';b'0.38479890996490645';b'ARQXAUH1187B9BA010';b'0';b'Bobbie Gentry';b'-10.736';b'SOLKVTJ12A6D4FC610';b'170.897';b'0.425900191276655';b'4';b'Ace Insurance Man';b'9'
b'0.49643679591393547';b'0.29993529461995383';b'AR4O3MM1187FB3DF77';b'0';b'Gisselle';b'-4.537';b'SOSPGMD12AB0180C42';b'124.129';b'0.22504466868040668';b'4';b'Me Decidi';b'5'
b'0.5963498543267984';b'0.4184295978846103';b'ARIIEQL1187FB5CE68';b'0';b'Buddy Miles';b'-9.391';b'SOUTDGY12A8C13F17A';b'100.573';b'0.30416950343527516';b'4';"b""Don't Keep Me Wondering""";b'7'
b'0.6693715019351177';b'0.5669124072815322';b'ARGKD4W1187B990E04';b'0';b'Brenda Lee';b'-9.67';b'SOASRSU12AC960D99A';b'117.696';b'0.21508031850922793';b'1';"b""Ballin' the Jack""";b'3'
b'0.4870777511346747';b'0.31569027681555284';b'AR4QYVC1187B99985B';b'0';b'DJ Harry';b'-9.706';b'SOIYUEY12AB0184151';b'133.529';b'0.24906579485370342';b'4';"b""'Round the Wheel""";b'6'
b'0.41994127477041937';b'0.2491372295395512';b'ARCVMYS12454A51E6E';b'0';"b""The Sun Harbor's Chorus-Documentary Recordings""";b'-17.527';b'SOCRJDR12A8C139007';b'125.124';b'0.0';b'4';b'The Air Force song : Evening colors sequence';b'10'
b'0.9160582384829289';b'0.5354083792298137';b'ARKZJ301187FB521B2';b'0';b'Lily Allen';b'-8.295';b'SOXQPRR12AB018091F';b'132.61';b'nan';b'4';b'22 (Acoustic)';b'3'
b'0.4109128807304758';b'0.3126785596305983';b'ARLCGW21187B9929EE';b'0';b'Juan Carmona';b'-10.0';b'SOOIXVH12AC3DF9B00';b'64.475';b'nan';b'4';"b""Nino ven pa'ca""";b'4'
b'0.871010615313384';b'0.8048304278312782';b'ARTH9041187FB43E1F';b'0';b'Eminem';b'-2.274';b'SOODOVP12A6701E939';b'174.651';b'nan';b'4';b'The Way I Am';b'1'
b'0.5516825262838522';b'0.35233866791450225';b'ARAIJG51187B9B97A4';b'0';b'Caf\xc3\xa9 Quijano';b'-5.635';b'SORVFBF12A8AE488AE';b'152.001';b'0.48456252996792964';b'4';b'En Alg\xc3\xban Rinc\xc3\xb3n';b'2'
b'0.610330728063647';b'0.4078215648614953';b'ART6QCS1187FB40CBD';b'0';b'Los Aut\xc3\xa9nticos Decadentes';b'-6.203';b'SOFSQER12AB0187CE5';b'91.699';b'nan';b'4';b'El Gran Se\xc3\xb1or';b'8'
