song id;artist;song
SOEGYJV12A8AE47396;Sugar Minott;Jah Jah Children
SONBQII12A8AE46C07;Yölintu;Täysikasvuinen mies
SOAXVMJ12A8C1352E7;Go Fish;I Believe In You (More Than A Story Album Version)
SOPPWBB12AB0190513;Grandmaster Flash;Underarms
SOKOFFJ12AB018F6A1;Symphony in Peril;Inherent Scars
SOAJVDQ12A6D4FA38B;Casiotone For The Painfully Alone;Attic Room
SOTQWQL12A58A78E4F;The Fabulous Thunderbirds;Let Me In
SOXIWIH12AB018000D;Rolfe Kent;Bill's Speech - A New Kind of Warrior
SOBOCZJ12A8C13F619;Martriden;Blank Eye Stare
SOMYGCE12A8C134338;White Heart;Change The Way (Highlands Album Version)
SOTSMNJ12AB018365E;Perrey And Kingsley;Gossippo Perpetuo
SOJXLZA12A6D4F7664;fIREHOSE;Things Could Turn Around
SOODOKY12A6701C584;Fountains Of Wayne;Janice's Party
SOAYEQY12A8C140810;Mikey Dread;Have you got a Minute to spare
SOAWIMZ12A6D4F7755;Darwin Hobbs;Worshipper's Medley
SOXGTSO12A6D4F8FC4;Gary Hobbs;Soñando En Ti
SOCPUHV12A81C1FDC8;J. Karjalainen & Mustat Lasit;Adios_ Amigos! (2003 Digital Remaster)
SOCUNKO12A8C132AF5;The Real Kids;Problems
SOUYDOZ12A8C131C66;The Real Kids;Happens All The Time
SOAFHVH12AAF3B11C8;The Tragically Hip;The Drop-Off
SOAIGUM12A6D4F6FCB;The Rascals;Nubia (LP Version)
SOCIJOM12A58A7CBF8;The Rascals;I'm Blue (LP Version)
SOSLVUL12AB017F892;Thomas Dolby;Marseille (Live On Tour_ 1984)
SOIMLOI12A8C1383C0;Naughty By Nature featuring Phiness;Live Then Lay
SOLCQTH12AC468C57C;Dixieland Jug Blowers;Banjoreno
SOYVJPV12AB0183576;Luciano;Work Hard
SONLPSN12A8AE4711C;Rick Astley;You Move Me
SOVEIDU12AC9097A10;The Sonics;On The Road Again
SOMXWZX12A58A7B385;Modeselektor;We Do It Too
SOACHGQ12AB018590E;Orquesta Aragón;Ven Morena
SOOTRFL12A6D4F5428;Headliners;Sag Ihnen Bescheid
SOUBPPN12A67AD85BB;"Clarence ""Gatemouth"" Brown";Someday My Luck Will Change
SOAOQZZ12AB018E59A;Yami Bolo;Healing of All Nations
SOPXSEX12A8C13E4CE;PRE;Greasers
SOUYTJK12A6701CD3D;Dilated Peoples;Big Business
SOEENRO12AB01859DF;Busdriver;Unsafe Sextet/Gilded Hearts of Booklovers
SOXBRRT12A6D4FADBE;Zapp;Rock Star (LP Version)
SOFGHAM12AB0186412;Yamandu Costa;Mafuá
SOXURBQ12A6D4FBB27;Silverstein;BLEEDS NO MORE (Live Version)
SOYPMHZ12AF72A31BD;Firehouse;Talk Of The Town
SOADJAQ12A8C13F520;Paul Avgerinos;Song Without End
SODUNOD12A58A79381;GG Allin;I Live to Be Hated
SOTAMUT12A8C13757E;Saigon Kick;ICU
SOVTUWX12A58A7E944;Emilio;Even If I Tried
SOTPBIT12AB018BA66;Neema;Angel [2004]
SORGUQZ12AB0184B31;Zeromancer;V
SOUHJSQ12A58A7BC4D;Vangelis;Preparation
SOCKIPC12A8C13F0C0;Spieluhrmelodien;Zeigt her eure Füße
SOMBDFC12A58A7A14E;Koffi Olomide;Elle Et Moi
SOEAASN12A58A7932D;Oh No;Soul of Ethiopia
SOXXMWC12A67AD7296;Gang Of Four;Is It Love
SOUCHEP12AB01862BA;Owsley;Zavelow House (Album Version)
SOJWZGJ12A670203B7;Shelby Lynne;Old Times Sake
SOSBDCE12A6D4FA0B6;John Sebastian;You're A Big Boy Now (Album Version)
SOXNSSY12A6D4F9728;Erick Sermon;Safe Sex
SOJBLIX12A8C1373C7;Daniel Johnston;Desperate Man Blues
SOYMUVZ12AB018044B;Ghost Machine;What You Made Me (Ugli)
SOTUBHO12A6D4F808B;Tim Wilson;It Takes A Village (To Raise A Nut) (Live)
SOZOVJG12AB018632B;Wordsworth;Gotta Pay (Produced by Oddisee)
SOQKLRU12AB018A995;Hoods;Coward
SOOFHNG12A6D4FAB3A;Heavenly;Liberty
SOFKPLB12AC95F0493;The Irish Tenors;The Croppy Boy
SOKPTHW12AB018AB51;Set Your Goals;This Very Moment
SODQZAW12AB0184A51;Radiohead;You Never Wash Up After Yourself (Live)
SORWDCM12A6D4FC397;Kraftwerk;Computer Love (2009 Digital Remaster)
SORGVTY12AB018349A;GWAR;Surf of Syn
SOGHBHI12A6D4FA67E;Soulwax;Soul Simplicity
SOKQDQZ12A8C13BB10;Olivier Messiaen;Livre D'orgue (1951) : VII Soixante-Quatre Durées (Remasterisé En 2008)
SOBPLJZ12A8C13820B;John Sebastian;Wagoner's Lad
SOATRKY12AB017FBC7;Lollipop Lust Kill;No Answer (Outro)
SOFZBND12AB0182D9A;Sub Focus;Follow The Light (Radio Edit)
SOOEUXS12AB018AB2F;Sub Focus;Juno
SOHYLEY12A8C13F20D;Los Chichos;Porque Nos Queremos
SONQCXQ12AB017BBAE;Pelle Carlberg;I Love You_ You Imbecile
SOUXTFR12A8C138871;Tyrone Davis;Sugar Daddy
SOMSXGC12A6D4F962D;Tracy Byrd;Walkin' In
SOHHZTL12A8C1363B4;Lole y Manuel;Tango de la Flor (Album Version)
SOLRPYX12AB0184061;Dave And Ansel Collins;Two Four One
SOWFTVP12AB0189B74;The Gufs;Last Goodbye
SOJGVAK12A8AE46A93;Mario Rosenstock;Radio Roy II
SOWLGVU12AC3DFA925;Dario Marianelli;Why Did You All Lie to Me?
SOKRMXG12A8C13AB54;John Cale;Song Of The Valley
SOKYNPU12A6D4F8462;Juan Carlos Baglietto;Amor Siciliano
SOWFICG12AB0181787;C.C. Adcock;Loaded Gun
SOWXYMX12AB017F190;Emilia;You're My World
SOEXRTB12A8C139A38;Matt Redman;Facedown
SOBCFLR12A58A7985F;Remmy Ongala;Karola
SOKMXBB12A67AD85BC;"Clarence ""Gatemouth"" Brown";Up Jumped The Devil
SOXRDFA12A8C13AEC5;Juan Carlos Baglietto;Aunque Mañana No Estes
SOJIGTT12A6D4FC3BA;Britny Fox;Over And Out [Album Version]
SOGRUJA12AB01859FF;Kingston Trio;Scotch and Soda
SOLEFXD12AC3DFA062;Pelle Carlberg;Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls
SONIQTE12A58A7A189;Mindy McCready;Be With Me
SONSUZV12AB018914A;Rancid;LA River (Acoustic)
SOZEFPO12AB0184AEC;Zeromancer;The Death Of Romance
SOAULBO12A58A7A2F8;Michael Whalen;A New Heart
SODVRAB12AB018DD17;Tonic;Where Do I Fit
SOWOTCY12AC907329A;Gene Pitney;For Me This Is Happy
SOLFKYA12A8C13B082;Heavenly;Smile
SOPLZYS12A8AE48DE6;Teenage Fanclub;The World'll Be OK
SOKRRQW12A8C13F94B;Vinícius de Moraes;A volta da mulher morena
SOOKCBG12A58A7FA89;Roger Clyne & The Peacemakers;Mile High and Risin'
SOIUXYS12AB0187595;Wordsworth feat. Adanita Ross;Don't Go (Produced by Frequency)
SOAANKE12A8C13CF5C;Samy Deluxe;Sam und Bo_ N.E.O.
SOIHVVZ12A8C138E9D;Debbie Davies;Grow Up_ Grow Old
SOLULNS12A8C13008E;Debbie Davies;Little Sister
SOREZNH12A8C1300AB;Debbie Davies;Backseat Driver
SOKMQOO12A8C136C82;Patti Smith Group;Wave
SOHCDBQ12A8C13D2FF;Stefon Harris;For You Mom & Dad
SOZWMDF12AB018317A;TAKARU;Idnnitkhtr
SOJCFUI12A6D4FC28C;The Impressions;The Girl I Find (LP Version)
SOAXEJI12A6D4FCE3E;Darden Smith;Mill Creek
SONSKXP12A8C13A2C9;Danilo Perez;Native Soul
SOFVPZU12AF729CC83;Butthole Surfers;All Day
SOAEPLE12AB0186815;The Gone Jackals;That Blows My Mind (Slammin' and Way Out There!)
SOHUMHC12A81C2318E;Ann Hampton Callaway;For All We Know
SOMBKBP12AC468D7E2;Butthole Surfers;Wichita Cathedral [live]
SOYAJDV12AB01828DA;Les Sexareenos;Ruby D.
SONRSJX12AB018CBB4;HardNox;Going Out Tonight
SOJMWVB12A8C14216A;Flutlicht;Ahmea
SOTTMXT12AF72A1B42;Bill Laswell;The Gary Selchie - Solas
SOHZTTU12AB0188323;Kingston Trio;Good News
SOFXFXN12AB01827D6;Steve Vai;Angel Food
SOAFTRY12A6D4F81C7;45 Grave;Consumers (Album Version)
SODKEQI12AB018D636;Tum Tum [DJ Drop Mix];Definition Of A Zilla'Naire
SOEBBWH12A6D4F8016;Selena;Estoy Contigo
SOPMIWW12A58A7EE90;HardNox;White Girl Who Can Dance
SOYDXQB12AAA15D4F7;HardNox;Fly Away (Instrumental)
SOBKSMX12A6D4F9750;Hi-Tack;Say Say Say (Waiting 4 U) (Tocadisco's Not Guilty Remix)
SOYGEQE12AF729A51E;Moonspell;Tired
SOPRQKQ12A6D4F82CE;Tsar;Conqueror Worm
SOCQVFV12AB01859A2;Vex'd;Oceans
SONUULR12A8C137C3E;Dakis;Tha Mino Pia Sto Parelthon (2005 Digital Remaster)
SOHWOYN12A6D4F5F4B;Gonzalo Rubalcaba;Peace And Quiet Time
SOCRCJB12A8C1340CD;Life In Your Way;When Rules Change
SOROXGS12AB0180D21;Seamus Egan;The Munster Cloak
SOKXVWW12AB017BA92;Delroy Wilson;Who Cares
SONYLMS12A58A7C76D;Kim English;Treat Me Right (Jon Cutler Album Version)
SOURCQF12A6D4F6F04;Darwin Hobbs;Praz Him (Broken Album Version)
SORKWDV12A8C13B43B;Van Halen;From Afar (Album Version)
SOCIUEE12A6D4F95D1;Cali;Dolorosa (Live)
SODHLEZ12A8AE4684B;Sinch;The Arctic Ocean (Album Version)
SOCOOQH12A6D4F808E;Julien Clerc;Le Coeur Du Volcan
SOXXGFN12A8C1379A1;Dorothy Norwood;Near The Cross
SOGYEFP12AF729F8DF;Snowgoons;Platoon Goons
SOMXMTB12A8C145406;The Del McCoury Band;Hillcrest Drive
SOHGGKC12A8C130BE4;Margaret Becker;Sweet Suffering Christ
SOTAGIH12AB018152A;Oztara;La Route Est Belle
SOMKRRH12A8C13C411;Madilu System;Vincent
SOQSSIH12A6D4F4445;Joi;What If I Kissed You Right Now?
SOKSRWI12A8C146997;Monster Magnet;CNN War Theme
SOOAHQO12A6D4FA507;Peggy Lee;If You Build A Better Mousetrap
SOFAJOM12A8C141EE4;4 Skins;New War
SOSYVIZ12A8C141964;Rah Digga (Featuring Outsidaz);The Last Word (Amended Version)
SOSLDUO12A8C13F7E0;Onyx;Wet The Club
SOYPZAE12A81C1FDC3;Behemoth;Chant For Eschaton 2000
SOQMNBZ12A81C2301E;Atman;Luminous Bliss
SOCPUJD12AC468AD40;Berrogüetto;Lusco
SOREWHH12A58A7CDF8;Jimmy Johnson;Country Preacher
SOBAQFM12AB018BE98;Roy Drusky;Wasted Days And Wasted Nights
SOAQLJU12AB0185B2A;Workhorse;High Horse
SOCGABN12A8AE481AB;Busta Rhymes;The Whole World Looking At Me (Explicit LP Version)
SOFYSKU12A8C13A72B;Nickelback;Follow You Home (Album Version)
SOGFWQD12A6D4F6811;Be Bop Deluxe;Sister Seagull (Live)
SODJAZO12A81C2074D;The Abominable Iron Sloth;Sailing To The Edge Of The Earth
SOKEBYL12A6D4F6FBF;Paloalto;Seed
SODXECL12A8C142265;Bally Sagoo;Hey Jamalo ((Def Mix))
SOXUAQZ12AB0184442;Laid Back;Maybe I'm Crazy (Single original version_ 2008 Digital Remaster)
SOYLCIA12A81C2387A;Soul Ballet;da da Diamonds
SOZBVGC12A8C1341A6;Paul Taylor / Terry Dexter;Long Distance Relationship
SOVMULC12A670215AE;Van Halen;Eruption (Remastered Album Version)
SOYHZYO12A8C1391D8;Bob Wills;Yearning Just For You
SOQUXGF12AB018685C;The Gone Jackals;Is It Clean (Ethereal - Progressive)
SOIULKI12A58A7D8CD;Cocoa Tea;Getting Closer
SOVQPMO12A6D4F8B8E;Mau Mau;Balon Combo
SOQLWVI12A6D4F465F;Ten Years After;Year 3_000 Blues (2002 Digital Remaster)
SOMYFOE12AB0183244;Los Auténticos Decadentes;El Chorro
SONBDBW12AF72A4E6C;Alas;Silencio De Aguas Profundas
SOFKBNW12A8C13E536;Freddie McGregor;Cover For Me
SOMSKXY12AC3DF61C1;Grupo Batuque;Percussio Livre
SOLIGUP12AC9073063;Shapeshifters;Chime
SOQBKAT12A81C20661;John Stevens;I Only Have Eyes For You (Album Version)
SOXWTYQ12A58A7BDAD;John Sebastian;Freezin' From The Inside Out
SODUZTQ12A8AE48067;Dells;Why Do You Have to Go
SOMNEWY12A8C1448D2;Nino Nardini;Bumbling Along
SOQWQSK12AB0180210;The Berzerker;Compromise
SOAMJUS12A8C13446A;Out Of The Grey;Dreaming Of April
SOLEIOS12AB018372B;Nancy Walker;Ya Got Me
SOYIZYC12AB01833BF;Mac McAnally;If You Hang Around Long Enough
SOEARAY12A8C139C21;Eric Burdon;Hook Of Holland
SOJLKEV12A6D4F5BEF;Tom Cochrane;Revelations:  Visions In A Dream
SOBRDLW12AC468A908;Sue Foley;She Don't Belong To You
SOKJYBX12AF72A900B;Embrace the End;Ley Lines
SOKHHXO12A8C13D2DF;Stefon Harris;And This Too Shall Pass
SOICTFT12AB0187B69;Since The Flood;All For Nothing
SOEKYVZ12AB018741A;Evergreen Terrace;Please Hammer Don't Hurt 'Em
SOEZJIE12A8C1318B7;Zumpano;Wraparound Shades (Album)
SOWBFRD12AB017EA35;The Sonics;Love Lights
SOEWZBO12AB0187F4D;Nana Caymmi;Lero Do Bolero
SOEAUZI12AC907268A;Black Debbath;Where To Piss And Shit In Oslo
SOGBONS12AB0181C65;Gran Coquivacoa;Versos Gaiteros
SOTLKVX12A8C13BE9F;Bobby Pulido;Alma De Metal
SOOCWAO12AB01852C1;The Animals_ Sonny Boy Williamson;Bo Diddley
SOUBXTR12AB0186DF5;GWAR;Slap U Around
SOKRBIR12A8C12FF4B;Deborah Coleman;Confused
SONMSFX12AB018CD74;Maysa;Ouça
SOGWCWD12AB017FC95;G-Unit;Money Make The World Go Around
SOWMQNJ12A8AE471EE;Tracy Byrd;Just Let Me Be In Love
SOOUFTE12AB0183D19;Jackie Davis;Love Is Just Around The Corner (1996 Digital Remaster)
SOJXVAH12A8C139700;Butthole Surfers;"Barking Dogs (From ""Piouhgd"")"
SOFPYWI12AB017E7C0;Dealership;I Don't Want Your Love
SOGXSOW12A8C13BE05;Outerspace;Fire and Ice
SOTRPCV12A6D4FAB31;Anti-Flag;I Don't Wanna be a War Hero
SOFWEJY12A8C131DF1;King Curtis;Misty
SOWIXZS12A58A7AB35;Juan Carlos Baglietto;Fui Mujer
SOAKCYS12AB01852C7;Tom Barabas;Sedona Suite (Sunrise/Prayer/Joy/Sunset)
SORTSWB12A58A7DCA3;Natasha Bedingfield;These Words
SOPOFBK12AF729EEBE;MxPx;Answer In The Question
SOOMYIJ12A8C133601;Cybertribe;Cry Of The Earth
SOBWOOT12AB0183896;Lizzy Borden;The Darker Side
SOFNEXF12A8AE464D0;Busta Rhymes;When Disaster Strikes (Explicit LP Version)
SONLPBB12A8C13C780;Aisha Duo;Sea_ Subsurface
SOAZQKU12AB0185DF3;Michael McDonald;Tear It Up (LP Version)
SOCFPZG12AB0181461;Tanto Metro & Devonte;Fat Tianne
SOAMUDI12A6D4FCD11;Coco Montoya;Gotta Mind To Travel
SOFPXKK12AB01807D3;Richard Galliano;Chorinho Pra Ele (Live)
SODKZHX12AB0180CC7;Joell Ortiz;Warfare
SOHHVXI12A6D4F69E3;Diamond D;Intro
SOMLFVN12A8C136135;Michael Gettel;Safe Passage
SOYUIMG12A8C135784;Michael Gettel;River Run
